digit,type,correlation
5,Distorted,-0.13426500889976092
5,Distorted,-0.06894251919047249
5,Distorted,-0.07800253254912004
5,Distorted,-0.1108877434645727
5,Distorted,-0.19278194328152168
5,Distorted,-0.23226967367513196
5,Distorted,-0.14593175260540214
5,Distorted,-0.18882745539324183
5,Distorted,-0.12902453163073252
5,Distorted,-0.23181691324748652
5,Distorted,-0.2702561517504858
5,Distorted,-0.12276513242391612
5,Distorted,-0.2058234737162684
5,Distorted,-0.028152892481663486
5,Distorted,-0.040904879570019884
5,Distorted,-0.18936404464094406
5,Distorted,-0.16377075854540768
5,Distorted,-0.16203280702137754
5,Distorted,-0.19564634805941725
5,Distorted,-0.018306385978244105
5,Distorted,-0.1445445353819221
5,Distorted,-0.25686017227870783
5,Distorted,-0.13917633122415388
5,Distorted,-0.07397304073226271
5,Distorted,-0.07060016510399215
5,Distorted,-0.3160737624360727
5,Distorted,-0.1814476380783706
5,Distorted,-0.3240386091337686
5,Distorted,-0.16043784370107625
5,Distorted,-0.33908642802081973
5,Distorted,-0.30164503494247374
5,Distorted,-0.3542065997235376
5,Distorted,-0.2995997360476238
5,Distorted,0.005823282774338464
5,Distorted,-0.130108147071217
5,Distorted,-0.023856589868202417
5,Distorted,-0.16540000716398526
5,Distorted,-0.1384351549668517
5,Distorted,-0.22010238380773967
5,Distorted,-0.11504136972414848
5,Distorted,-0.0947670075437319
5,Distorted,-0.25151573142748634
5,Distorted,-0.12706377591458884
5,Distorted,-0.12620414372803274
5,Distorted,-0.1263163873989093
5,Distorted,-0.04752314136349182
5,Distorted,-0.1737014380989079
5,Distorted,-0.262172566677325
5,Distorted,-0.09970817624298917
5,Distorted,-0.10346325497948113
5,Distorted,-0.14308292000350165
5,Distorted,-0.15002515799131125
5,Distorted,-0.13582265889638814
5,Distorted,-0.18671559706109675
5,Distorted,-0.13770912561811235
5,Distorted,-0.17215088865132702
5,Distorted,-0.1314756964841624
5,Distorted,-0.3210273611612292
5,Distorted,-0.1666690974100632
5,Distorted,-0.15557264647316732
5,Distorted,-0.10280486817836909
5,Distorted,-0.09323069657987591
5,Distorted,-0.22934846027700734
5,Distorted,-0.144274383862045
5,Distorted,-0.2418110599891732
5,Distorted,-0.18328195424051158
5,Distorted,-0.12561920536524657
5,Distorted,-0.1705499160187241
5,Distorted,-0.24723559819343519
5,Distorted,-0.14982740271006317
5,Distorted,-0.14785901790712946
5,Distorted,-0.217348302118622
5,Distorted,-0.12006930635250644
5,Distorted,-0.18477915796353642
5,Distorted,-0.19594593296166035
5,Distorted,-0.09603711195096215
5,Distorted,-0.1756158525740061
5,Distorted,-0.1293702329405655
5,Distorted,0.0003021122879668114
5,Distorted,-0.17694346285812693
5,Distorted,-0.14518299243537994
5,Distorted,-0.26757945550971085
5,Distorted,-0.14534999969285445
5,Distorted,-0.09281712964011908
5,Distorted,-0.3042645745018294
5,Distorted,-0.15040156838020596
5,Distorted,0.05525051166844618
5,Distorted,-0.08647793060113224
5,Distorted,-0.24879279070950144
5,Distorted,-0.2175499027004616
5,Distorted,-0.1990974295144196
5,Distorted,-0.3722507758961618
5,Distorted,-0.21621577907422945
5,Distorted,-0.15436350376446256
5,Distorted,-0.17862753922872898
5,Distorted,-0.2752137767374105
5,Distorted,-0.18222947684621466
5,Distorted,-0.21694685427795998
5,Distorted,-0.24370231235343387
5,Distorted,-0.18230280710065216
5,Distorted,-0.2193715164456033
5,Distorted,-0.12113245444516456
5,Distorted,-0.17354729028038626
5,Distorted,-0.16696536378855914
5,Distorted,-0.25301181807427997
5,Distorted,-0.20575501668752888
5,Distorted,-0.04707569693905826
5,Distorted,-0.16407906028361421
5,Distorted,-0.18046298272315486
5,Distorted,-0.1555188973596961
5,Distorted,-0.15822187846701932
5,Distorted,-0.21704629641687853
5,Distorted,-0.277036784212853
5,Distorted,-0.2678512695506369
5,Distorted,-0.08942579271819968
5,Distorted,-0.11329751644827259
5,Distorted,-0.21916049054145328
5,Distorted,-0.10376097310998039
5,Distorted,-0.23691420269600577
5,Distorted,-0.1724810347149914
5,Distorted,-0.14487837434211806
5,Distorted,-0.1752038950726893
5,Distorted,-0.1386536593353206
5,Distorted,-0.2878882424287701
5,Distorted,-0.022928740581443584
5,Distorted,-0.19981472773561748
5,Distorted,-0.17749394749819966
5,Distorted,-0.0805444358760139
5,Distorted,-0.11324546554090256
5,Distorted,-0.24509950913004985
5,Distorted,-0.07191227005329227
5,Distorted,-0.22914499477948083
5,Distorted,-0.11991146345011924
5,Distorted,-0.1261100803204522
5,Distorted,-0.09914094853701379
5,Distorted,-0.08276695374663033
5,Distorted,-0.26320081383205135
5,Distorted,-0.2031820953000416
5,Distorted,-0.2803512517908276
5,Distorted,-0.12253925796281454
5,Distorted,-0.23287912335342437
5,Distorted,-0.2031959819194887
5,Distorted,-0.055738050638729136
5,Distorted,-0.14077333175084694
5,Distorted,-0.19347552275672433
5,Distorted,-0.24977950505771596
5,Distorted,-0.18890271002460154
5,Distorted,-0.04073065373343726
5,Distorted,-0.10207650247589993
5,Distorted,-0.12155615022637849
5,Distorted,-0.10738656425505104
5,Distorted,-0.048233036628780875
5,Distorted,-0.15204334388885465
5,Distorted,-0.09636129349847475
5,Distorted,-0.13483593093042917
5,Distorted,-0.14485441943704824
5,Distorted,-0.34991144160447235
5,Distorted,-0.135748241773425
5,Distorted,-0.35309060379613355
5,Distorted,-0.29874014753082556
5,Distorted,-0.11920506499837387
5,Distorted,-0.009992522700945014
5,Distorted,-0.14687120460633862
5,Distorted,0.020274766069124848
5,Distorted,-0.27310958060087426
5,Distorted,-0.12657092874595574
5,Distorted,-0.007008980893038478
5,Distorted,-0.02778718304176377
5,Distorted,-0.017909250176457916
5,Distorted,-0.25855450286728543
5,Distorted,-0.23868376550594758
5,Distorted,-0.2473750190896912
5,Distorted,-0.3378673225227504
5,Distorted,-0.16441541143965266
5,Distorted,-0.13427126491229235
5,Distorted,-0.22410956129374912
5,Distorted,-0.16414779352891118
5,Distorted,-0.11517521517837226
5,Distorted,-0.19946519399129023
5,Distorted,-0.03081653948210067
5,Distorted,-0.3140352875701982
5,Distorted,-0.2628516391570076
5,Distorted,-0.20943972786853043
5,Distorted,-0.09457266761797754
5,Distorted,-0.19861750639145698
5,Distorted,-0.31092313685717493
5,Distorted,-0.20628033039638227
5,Distorted,-0.08936067440042823
5,Distorted,-0.1345125116200102
5,Distorted,-0.3668913244335371
5,Distorted,-0.07179107108530562
5,Distorted,-0.13675749890928515
5,Distorted,-0.14499505194666193
5,Distorted,-0.1644468831493515
5,Distorted,-0.15979170076014304
5,Distorted,-0.2461941163664338
5,Distorted,-0.19093353984274683
5,Distorted,-0.12570640377818096
5,Distorted,-0.17469539941245502
5,Distorted,-0.24449361685433812
5,Distorted,-0.1646057574482527
5,Distorted,-0.13548947693191524
5,Distorted,-0.16871602773945335
5,Distorted,-0.27554599386300666
5,Distorted,-0.07185492078630033
5,Distorted,-0.1304825745911177
5,Distorted,-0.12491656913877953
5,Distorted,-0.07175334857453065
5,Distorted,-0.2092990642782636
5,Distorted,-0.22025381750012235
5,Distorted,-0.17306951848869162
5,Distorted,-0.2773068356378165
5,Distorted,-0.16274026242982365
5,Distorted,-0.17901223747079567
5,Distorted,-0.08567795946466983
5,Distorted,-0.1200590138127054
5,Distorted,-0.1121638470563352
5,Distorted,-0.3209585923368189
5,Distorted,-0.011837756109958552
5,Distorted,-0.0344723124630855
5,Distorted,-0.17591040994546775
5,Distorted,-0.22769966388333765
5,Distorted,-0.08944724459706196
5,Distorted,-0.11657730712408958
5,Distorted,-0.1902122447989777
5,Distorted,-0.07906835451910443
5,Distorted,-0.1106585408015735
5,Distorted,-0.185947632618427
5,Distorted,-0.10751812892629214
5,Distorted,-0.2679291464694301
5,Distorted,-0.15858114731219164
5,Distorted,-0.025675481893639166
5,Distorted,-0.07615077471742719
5,Distorted,-0.09766000610282019
5,Distorted,-0.2532298291586221
5,Distorted,-0.30020102551932903
5,Distorted,-0.1312516826378042
5,Distorted,-0.19355267953185779
5,Distorted,-0.05344870285391134
5,Distorted,-0.1769989906267581
5,Distorted,-0.07046030741125284
5,Distorted,-0.2032563038162155
5,Distorted,-0.012162396225067384
5,Distorted,-0.17351403228753673
5,Distorted,-0.12844730113664976
5,Distorted,-0.17055698028365301
5,Distorted,-0.22456843310227104
5,Distorted,-0.11011212303082864
5,Distorted,-0.198262635881373
5,Distorted,-0.2041130124526827
5,Distorted,-0.05943753097127535
5,Distorted,-0.1036060533993639
5,Distorted,-0.12319745669429236
5,Distorted,-0.11820502908613964
5,Distorted,-0.08032588445227758
5,Distorted,-0.050648964608034835
5,Distorted,-0.12292094157700564
5,Distorted,-0.35220885949462455
5,Distorted,-0.20508798245058862
5,Distorted,-0.14203751021134078
5,Distorted,-0.19109931069625974
5,Distorted,-0.21920678105972913
5,Distorted,-0.009464361198616593
5,Distorted,-0.0832645645280445
5,Distorted,-0.17233305986687586
5,Distorted,-0.12366092330863253
5,Distorted,-0.1671344048249303
5,Distorted,-0.13795622904744095
5,Distorted,-0.05127072793640052
5,Distorted,-0.08469444947640088
5,Distorted,-0.29367736454434673
5,Distorted,-0.229299730219097
5,Distorted,-0.08335486757414128
5,Distorted,-0.09930101504185468
5,Distorted,-0.25878205582413333
5,Distorted,-0.3174708093771648
5,Distorted,-0.16210799723230318
5,Distorted,-0.26677728183149024
5,Distorted,-0.2907577033973094
5,Distorted,-0.09278549818001873
5,Distorted,-0.11706751836921803
5,Distorted,-0.18446061419048115
5,Distorted,-0.3235450050594825
5,Distorted,-0.11189830701187149
5,Distorted,-0.16213310531890854
5,Distorted,-0.29363396979353273
5,Distorted,-0.12182793658717711
5,Distorted,-0.1809172122817074
5,Distorted,-0.22604014648212942
5,Distorted,-0.132790366184166
5,Distorted,-0.16242479346642089
5,Distorted,-0.11176810587950975
5,Distorted,-0.29717170223829814
5,Distorted,-0.23709086869296256
5,Distorted,-0.3158554786804584
5,Distorted,-0.11005259024163708
5,Distorted,-0.18672787390846077
5,Distorted,-0.12563705824742785
5,Distorted,-0.3340013644399979
5,Distorted,-0.23188643140939064
5,Distorted,-0.17274923026782057
5,Distorted,-0.26322425083192813
5,Distorted,-0.1536826336633931
5,Distorted,-0.040847311205968545
5,Distorted,-0.20476280279921827
5,Distorted,-0.19918171466115467
5,Distorted,-0.22168947727902757
5,Distorted,-0.33108099635942195
5,Distorted,-0.06701814312769129
5,Distorted,-0.11455871039685052
5,Distorted,-0.12839342821924335
5,Distorted,-0.23953877322813247
5,Distorted,-0.30475844316452233
5,Distorted,-0.044009061459968475
5,Distorted,-0.25520070502185555
5,Distorted,-0.10054779811169587
5,Distorted,-0.24691136250866363
5,Distorted,-0.1272345226100541
5,Distorted,-0.03478809249536936
5,Distorted,-0.07781039861249024
5,Distorted,-0.16400582819817425
5,Distorted,-0.21063451574508
5,Distorted,-0.044202479820085905
5,Distorted,-0.14775742785030707
5,Distorted,-0.09466944366342567
5,Distorted,-0.21065603900910257
5,Distorted,0.0110330976489351
5,Distorted,-0.1828543228831617
5,Distorted,-0.054524487929753875
5,Distorted,-0.2555070046222666
5,Distorted,-0.08478103837176237
5,Distorted,-0.058938458573896964
5,Distorted,-0.08531229557070366
5,Distorted,-0.06757341543095724
5,Distorted,-0.25720337793938086
5,Distorted,-0.21696942431782384
5,Distorted,-0.05782612121999548
5,Distorted,-0.2590767048181113
5,Distorted,-0.2439369645644188
5,Distorted,-0.25830859411813367
5,Distorted,-0.0941063913283855
5,Distorted,0.007682407855432102
5,Distorted,-0.03553180101105099
5,Distorted,-0.21300557312213622
5,Distorted,-0.09600011555177675
5,Distorted,-0.05723138963958657
5,Distorted,-0.16270801129810358
5,Distorted,-0.08227284460322844
5,Distorted,-0.17254500156879296
5,Distorted,-0.2995494093209736
5,Distorted,-0.13210719044856056
5,Distorted,-0.09285438229437973
5,Distorted,-0.0443358122480235
5,Distorted,-0.15724479744866035
5,Distorted,-0.20012952376305476
5,Distorted,-0.09256294274473989
5,Distorted,-0.060451169877929936
5,Distorted,-0.09960459528255229
5,Distorted,-0.036320006941324576
5,Distorted,-0.13509293647283074
5,Distorted,-0.14924362554126427
5,Distorted,-0.16045773200297642
5,Distorted,-0.25922843523135974
5,Distorted,-0.1987499075379786
5,Distorted,-0.1213030377761737
5,Distorted,-0.14872329272247695
5,Distorted,-0.19774262512269508
5,Distorted,-0.1747554441048889
5,Distorted,-0.1285234861702229
5,Distorted,-0.04267005277849254
5,Distorted,-0.13863979316479647
5,Distorted,-0.22361378153804712
5,Distorted,-0.17297509081255227
5,Distorted,-0.3930252329194517
5,Distorted,-0.1122192741304631
5,Distorted,-0.3527666326287129
5,Distorted,-0.16367331688501544
5,Distorted,-0.2222980364715231
5,Distorted,-0.19756569981616395
5,Distorted,-0.1390226942789236
5,Distorted,-0.27710668533173866
5,Distorted,-0.24913631875315892
5,Distorted,-0.3133882060962833
5,Distorted,-0.05966082703082594
5,Distorted,-0.14857760688785196
5,Distorted,-0.19903037301004892
5,Distorted,-0.36534270541656444
5,Distorted,-0.14500663263661487
5,Distorted,-0.27685108689568216
5,Distorted,-0.19454320393465543
5,Distorted,-0.32173745586369784
5,Distorted,-0.12271974973709508
5,Distorted,-0.29294280950328316
5,Distorted,-0.27378608671474397
5,Distorted,-0.18351628608771903
5,Distorted,-0.42687456138664165
5,Distorted,-0.29173257058549046
5,Distorted,-0.2536000997847233
5,Distorted,-0.10792277384494645
5,Distorted,-0.36859825975851546
5,Distorted,-0.26008541576358535
5,Distorted,-0.19304662501938671
5,Distorted,-0.17644770502836638
5,Distorted,-0.2007461400285981
5,Distorted,-0.09681562172781036
5,Distorted,0.009310135691770844
5,Distorted,-0.11903752981621725
5,Distorted,-0.2468492481333998
5,Distorted,-0.011704247523739428
5,Distorted,-0.14371808518924925
5,Distorted,-0.18536519871782103
5,Distorted,-0.14384500489226595
5,Distorted,-0.07279758711690475
5,Distorted,-0.16509090073095048
5,Distorted,-0.17128297774200807
5,Distorted,-0.3301239025414347
5,Distorted,-0.13639783966181432
5,Distorted,-0.12907349964953257
5,Distorted,-0.12431471149104104
5,Distorted,-0.07645357897250846
5,Distorted,-0.1591578289062451
5,Distorted,-0.11872025927551591
5,Distorted,-0.12406069010803847
5,Distorted,-0.17903690233639583
5,Distorted,-0.17285422607293902
5,Distorted,-0.08898725978094314
5,Distorted,-0.08295672264471443
5,Distorted,-0.17249483186754191
5,Distorted,-0.09226296450653824
5,Distorted,-0.11604333857758688
5,Distorted,-0.057968232700918484
5,Distorted,-0.19777202426099794
5,Distorted,-0.14099134768739535
5,Distorted,-0.25250281108129197
5,Distorted,0.02477028786413608
5,Distorted,-0.3833621680537059
5,Distorted,-0.024252226171038675
5,Distorted,-0.13882127027542412
5,Distorted,-0.13509226152121323
5,Distorted,-0.050023234962114776
5,Distorted,-0.10326692275901848
5,Distorted,-0.08139806503236877
5,Distorted,-0.1802837376986471
5,Distorted,-0.2508826748859448
5,Distorted,-0.027620118503874115
5,Distorted,-0.2672358746480071
5,Distorted,-0.039134199529784607
5,Distorted,-0.1434402516332797
5,Distorted,-0.1213515385888809
5,Distorted,-0.20445962402489704
5,Distorted,-0.19618342262247163
5,Distorted,-0.1322725681505308
5,Distorted,-0.13931566899097075
5,Distorted,-0.22198676872294013
5,Distorted,-0.20792919494436057
5,Distorted,-0.23994227991292913
5,Distorted,-0.23119721886569622
5,Distorted,-0.12193384014280675
5,Distorted,-0.21501340414216993
5,Distorted,-0.009184139979003775
5,Distorted,-0.19005501543000938
5,Distorted,-0.06195062196720661
5,Distorted,-0.1792711821084753
5,Distorted,-0.08208073397861682
5,Distorted,-0.1100388991239433
5,Distorted,-0.342778922662886
5,Distorted,-0.08365565793542407
5,Distorted,-0.2726401781989059
5,Distorted,-0.07675104592076273
5,Distorted,-0.17483515172036848
5,Distorted,-0.21134019813518085
5,Distorted,-0.16933207291731198
5,Distorted,-0.1362551873180246
5,Distorted,-0.2719752506226175
5,Distorted,-0.31779153652656267
5,Distorted,-0.10198976285909062
5,Distorted,-0.18915869631388976
5,Distorted,-0.3409659165891114
5,Distorted,-0.2828163778599516
5,Distorted,-0.2508892495057724
5,Distorted,-0.20530494737360036
5,Distorted,-0.13352490695889122
5,Distorted,-0.08666398601154901
5,Distorted,-0.22320310494370668
5,Distorted,-0.2762640286050813
5,Distorted,-0.06956257682826802
5,Distorted,-0.1681028226389977
5,Distorted,-0.13647365407713094
5,Distorted,-0.36346621043317523
5,Distorted,-0.2519808606512035
5,Distorted,-0.19549583289662886
5,Distorted,-0.1312602090178828
5,Distorted,-0.1354451440611132
5,Distorted,-0.1887510215940197
5,Distorted,-0.2526429486795234
5,Distorted,-0.10646070199368796
5,Distorted,-0.3622076978735381
5,Distorted,-0.25626370969558826
5,Distorted,-0.26292474929434223
5,Distorted,-0.2051888197213726
5,Distorted,-0.1943111104195679
5,Distorted,-0.16161445700839572
5,Distorted,-0.26184413795248446
5,Distorted,-0.18483047689560128
5,Distorted,-0.46753599502314225
5,Distorted,-0.14276242433429737
5,Distorted,-0.26680476940074005
5,Distorted,-0.1370804338254639
5,Distorted,-0.32698334905572274
5,Distorted,-0.07165702393076319
5,Distorted,-0.2393480878939488
5,Distorted,-0.3015142674532958
5,Distorted,-0.13785107463035678
5,Distorted,-0.2520640373130053
5,Distorted,-0.2796475371029934
5,Distorted,-0.08315331071526989
5,Distorted,-0.17750770226937626
5,Distorted,-0.2317683273593877
5,Distorted,-0.17642201367427052
5,Distorted,-0.06512158127073037
5,Distorted,-0.11397546131285727
5,Distorted,-0.1486021738371523
5,Distorted,-0.3712402528064735
5,Distorted,-0.10914184910521482
5,Distorted,-0.18497807255919574
5,Distorted,-0.06891049607857269
5,Distorted,-0.2607232304681339
5,Distorted,-0.05736863002916011
5,Distorted,0.030537747993644226
5,Distorted,-0.11538524878609259
5,Distorted,-0.3276630489060389
5,Distorted,-0.15339473589614877
5,Distorted,-0.15098577037493424
5,Distorted,-0.14953843807584202
5,Distorted,-0.2924453693177715
5,Distorted,-0.30332176234113556
5,Distorted,-0.2410297093417764
5,Distorted,-0.19889106787209482
5,Distorted,-0.21931152744316662
5,Distorted,-0.2557970730661588
5,Distorted,-0.3739011273006366
5,Distorted,-0.14273631427086575
5,Distorted,-0.35480147335886947
5,Distorted,-0.12562837136507166
5,Distorted,-0.08791171260308872
5,Distorted,-0.15424519538161297
5,Distorted,-0.21440328462564537
5,Distorted,-0.2725864236994391
5,Distorted,-0.26267321409969807
5,Distorted,-0.24842978429866067
5,Distorted,-0.22311884302442148
5,Distorted,-0.08800159616731344
5,Distorted,-0.2610056063886594
5,Distorted,-0.13194225660265868
5,Distorted,-0.24549099842661534
5,Distorted,-0.3126502917925975
5,Distorted,-0.23778322247486644
5,Distorted,-0.0869474515931707
5,Distorted,-0.14652731194097965
5,Distorted,-0.13828894615159182
5,Distorted,-0.14172291318516828
5,Distorted,-0.09218147452982435
5,Distorted,-0.11038983568469807
5,Distorted,-0.14093186099459876
5,Distorted,-0.23043210778403325
5,Distorted,-0.13802205263883832
5,Distorted,-0.24864684340727305
5,Distorted,-0.056868858822182435
5,Distorted,-0.09677100203606336
5,Distorted,-0.09257388465674753
5,Distorted,-0.05039187467405466
5,Distorted,-0.09864062021818273
5,Distorted,-0.05745343676768425
5,Distorted,-0.20527771914491016
5,Distorted,-0.2249920261192461
5,Distorted,-0.19400378422515166
5,Distorted,-0.09896561288890242
5,Distorted,-0.19387694208408593
5,Distorted,-0.22579138399640347
5,Distorted,-0.1622512752790844
5,Distorted,-0.06300474474893186
5,Distorted,-0.19538346767045858
5,Distorted,-0.30033197108969
5,Distorted,-0.40922561196399704
5,Distorted,-0.08331672096323815
5,Distorted,-0.1525654320965493
5,Distorted,-0.08451009049895267
5,Distorted,-0.04216122299213657
5,Distorted,-0.14359126942160103
5,Distorted,-0.09508344987229514
5,Distorted,-0.15967513449703416
5,Distorted,-0.11995920386091626
5,Distorted,-0.09872534255928768
5,Distorted,-0.1418213325640265
5,Distorted,-0.09160480570638997
5,Distorted,-0.2168045043433697
5,Distorted,-0.038804200291559815
5,Distorted,-0.12422327471668791
5,Distorted,-0.07610022111632568
5,Distorted,-0.3258833188917947
5,Distorted,-0.1751563332960584
5,Distorted,-0.16898506606972769
5,Distorted,-0.047231709303876095
5,Distorted,-0.11367711420062755
5,Distorted,-0.27427350940235967
5,Distorted,-0.19563314463335993
5,Distorted,-0.1356854547875235
5,Distorted,-0.15660204353947585
5,Distorted,-0.4924867346137052
5,Distorted,-0.1483727930682012
5,Distorted,-0.2204761653438298
5,Distorted,-0.1335135427242355
5,Distorted,-0.09047221532621523
5,Distorted,-0.22471729283748332
5,Distorted,-0.14055090630127892
5,Distorted,-0.26380112420029966
5,Distorted,-0.17369834331261963
5,Distorted,-0.1527116511299532
5,Distorted,-0.09724459224829067
5,Distorted,-0.0920091325443087
5,Distorted,-0.09040431924774568
5,Distorted,-0.34113954580094225
5,Distorted,-0.1773141637629542
5,Distorted,-0.4312405907593984
5,Distorted,-0.18270902612817777
5,Distorted,-0.21911816221362942
5,Distorted,-0.029562397655602025
5,Distorted,-0.26782647457984077
5,Distorted,-0.0658985512153788
5,Distorted,-0.18103036745872605
5,Distorted,-0.13849623861201873
5,Distorted,-0.15534980233694118
5,Distorted,-0.06017197654981808
5,Distorted,-0.18087147860423353
5,Distorted,-0.16030468301512052
5,Distorted,-0.07262685055118835
5,Distorted,-0.10040232311836923
5,Distorted,-0.24986015464261407
5,Distorted,-0.10727556267185559
5,Distorted,0.021908464725155476
5,Distorted,-0.2630300221201085
5,Distorted,-0.14141766275134537
5,Distorted,-0.05367711302319424
5,Distorted,-0.10153452500708644
5,Distorted,-0.28262456305243533
5,Distorted,-0.23451805145156604
5,Distorted,-0.03421326907712941
5,Distorted,-0.24675166195252968
5,Distorted,-0.17718620676003208
5,Distorted,-0.08584008620302476
5,Distorted,-0.11026191100101684
5,Distorted,-0.1757139407448552
5,Distorted,0.0110845075901444
5,Distorted,-0.15954319872479383
5,Distorted,-0.023367058798426085
5,Distorted,-0.13509350575508317
5,Distorted,-0.2927708016640268
5,Distorted,-0.20155859259286008
5,Distorted,-0.1251984150421632
5,Distorted,-0.053063726800993076
5,Distorted,-0.12875755605462583
5,Distorted,-0.14785635020828314
5,Distorted,-0.31321460564722947
5,Distorted,-0.06001826343809427
5,Distorted,-0.0867969711309763
5,Distorted,-0.3739346275832124
5,Distorted,-0.23386588687763682
5,Distorted,-0.4029551674953728
5,Distorted,-0.30025336568986655
5,Distorted,-0.16931558110000813
5,Distorted,-0.23144576034140552
5,Distorted,-0.2328732640690899
5,Distorted,-0.33801135936980553
5,Distorted,-0.09644842842157345
5,Distorted,-0.3377891756536354
5,Distorted,-0.02049595784236942
5,Distorted,-0.10021075638769847
5,Distorted,-0.06783695874288564
5,Distorted,-0.31366431549044616
5,Distorted,-0.07548857297428922
5,Distorted,-0.10322461539858992
5,Distorted,-0.1342519885093778
5,Distorted,-0.12261284015597554
5,Distorted,-0.13721570807274924
5,Distorted,-0.18024432623276393
5,Distorted,-0.16409209319689189
5,Distorted,-0.32753042318434694
5,Distorted,-0.2760250469358335
5,Distorted,-0.13166431751783525
5,Distorted,-0.13036815759892031
5,Distorted,-0.18136263230439062
5,Distorted,-0.16692432229209547
5,Distorted,-0.09081851988267822
5,Distorted,-0.14541616591147216
5,Distorted,-0.17547889192327826
5,Distorted,-0.35118478449962387
5,Distorted,-0.039409904147309424
5,Distorted,-0.018039226908620788
5,Distorted,-0.15715752929219656
5,Distorted,-0.14366646031038752
5,Distorted,-0.30062618925616874
5,Distorted,-0.1705613570762891
5,Distorted,-0.07729958104184341
5,Distorted,-0.10804685536431588
5,Distorted,-0.12728315515235383
5,Distorted,-0.16022269351379906
5,Distorted,-0.07643292910322141
5,Distorted,-0.15113316710282962
5,Distorted,-0.21811381267225183
5,Distorted,-0.024560115517987886
5,Distorted,0.03931718893246048
5,Distorted,-0.21634867385759335
5,Distorted,-0.36039558832181334
5,Distorted,-0.15489926820418576
5,Distorted,-0.06310008312267781
5,Distorted,-0.18850048754919865
5,Distorted,0.01343906750561966
5,Distorted,-0.12516123180841374
5,Distorted,-0.17007298333880777
5,Distorted,-0.30185663580780986
5,Distorted,-0.11807973103234831
5,Distorted,-0.2217745899706784
5,Distorted,-0.08617377811890378
5,Distorted,-0.10555247278270272
5,Distorted,-0.3376813671051334
5,Distorted,-0.14173295871194466
5,Distorted,-0.013082578552943848
5,Distorted,-0.1505133997207099
5,Distorted,-0.20882496836148357
5,Distorted,-0.09892005369526247
5,Distorted,-0.16393323899426027
5,Distorted,-0.20547751152347601
5,Distorted,-0.08626918318948246
5,Distorted,-0.12152290334456098
5,Distorted,-0.1505159412651125
5,Distorted,-0.10200730532950071
5,Distorted,-0.3615546483877713
5,Distorted,0.010092156055412747
5,Distorted,-0.21192053653368126
5,Distorted,-0.11677242879847032
5,Distorted,-0.3195547077974169
5,Distorted,-0.37014442402056635
5,Distorted,-0.3078678623405995
5,Distorted,-0.1287808516091082
5,Distorted,-0.2545972285236349
5,Distorted,-0.12039063298818053
5,Distorted,-0.1429531794964606
5,Distorted,-0.25491484914209744
5,Distorted,-0.23350777956991653
5,Distorted,-0.2865186803246458
5,Distorted,-0.19517469174498284
5,Distorted,-0.2836687214826746
5,Distorted,-0.2031481397416066
5,Distorted,-0.18598767804135613
5,Distorted,-0.30703661924469483
5,Distorted,0.02474235455492809
5,Distorted,-0.2876117984532133
5,Distorted,-0.2191454917943485
5,Distorted,-0.3449951164318357
5,Distorted,-0.17117599620296328
5,Distorted,-0.08869988469717936
5,Distorted,-0.3026663974504172
5,Distorted,-0.15388702049041994
5,Distorted,-0.10276738392746011
5,Distorted,-0.21301615910862015
5,Distorted,-0.18324180841486462
5,Distorted,-0.07040997159895566
5,Distorted,-0.0657125073219503
5,Distorted,-0.20793335007489913
5,Distorted,-0.10501254132870917
5,Distorted,-0.42639252179043113
5,Distorted,-0.2348188277990022
5,Distorted,-0.20719627842369745
5,Distorted,-0.12866108104539623
5,Distorted,-0.2824815481966273
5,Distorted,-0.23737475172220862
5,Distorted,-0.1409636226788068
5,Distorted,-0.15459848528139455
5,Distorted,-0.2056499190975334
5,Distorted,-0.19979211407837136
5,Distorted,-0.25457071543407583
5,Distorted,-0.2262573491646501
5,Distorted,-0.13032393015782673
5,Distorted,-0.06805215333554626
5,Distorted,-0.13298467665733069
5,Distorted,-0.1768602056498993
5,Distorted,-0.20496936941444366
5,Distorted,-0.11342701306720238
5,Distorted,-0.2294058089302264
5,Distorted,-0.07634971373989126
5,Distorted,-0.08109080225410606
5,Distorted,-0.20546862830335805
5,Distorted,-0.15943402943726087
5,Distorted,-0.19681304582541517
5,Distorted,-0.13967218938053974
5,Distorted,-0.31951931856279836
5,Distorted,-0.1404180362325471
5,Distorted,-0.043888943039988304
5,Distorted,-0.2205062076968951
5,Distorted,-0.1910204809953462
5,Distorted,-0.04126062129597063
5,Distorted,-0.1714131153932442
5,Distorted,-0.2407759991792844
5,Distorted,-0.2191082813267116
5,Distorted,-0.1832121600248284
5,Distorted,-0.1727813986051438
5,Distorted,-0.1377502077459319
5,Distorted,-0.010654879724231382
5,Distorted,-0.15991766156857407
5,Distorted,-0.2222745346890939
5,Distorted,-0.30703264785461204
5,Distorted,-0.11411611384741487
6,Clean,0.9814437844734036
6,Clean,0.9832181215982747
6,Clean,0.9818061506297391
6,Clean,0.9833909686200091
6,Clean,0.9840347555750154
6,Clean,0.9805798062008684
6,Clean,0.9824637233571278
6,Clean,0.9825861509404399
6,Clean,0.981850432922454
6,Clean,0.9825741240648741
6,Clean,0.9814818342484303
6,Clean,0.9836034678740676
6,Clean,0.9819313130934608
6,Clean,0.9834944272364619
